Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble,Short,Middle,Long,Buy,Sell,Profits
BHARTIARTL,EQ,535.25,532.7,539.4,520.3,535.1,535.95,530.05,18615730,986732683160000.0,148454,9843560,0.5288,538.3379645095047,533.3571586399951,490.0615296755184,,,0.0
BHARTIARTL,EQ,535.95,534.7,535.85,527.0,531.15,531.65,530.79,11171400,592966932015000.0,144882,4683542,0.4192,536.1086430063365,533.177457730522,491.3817985747083,,,0.0
BHARTIARTL,EQ,531.65,524.9,528.4,513.5,522.45,523.5,521.51,16622086,866862753675000.0,204419,9263055,0.5573,531.9057620042244,532.1587779694144,492.401424016781,,523.5,52350.0
BHARTIARTL,EQ,523.5,534.0,536.0,511.85,519.95,518.35,527.92,9910097,523178001564999.94,121316,3684212,0.3718,527.387174669483,530.7052223936865,493.2251883337086,,,0.0
BHARTIARTL,EQ,518.35,524.0,533.35,514.15,523.25,520.8,521.87,10368929,541124227260000.06,127941,4603990,0.444,525.1914497796554,529.6625674048774,494.10057918025757,,,0.0
BHARTIARTL,EQ,520.8,525.0,532.8,507.4,513.0,516.75,520.89,17733434,923708117635000.0,214378,7640688,0.43090000000000006,522.3776331864369,528.3033497833114,494.8196084126304,,,0.0
BHARTIARTL,EQ,516.75,522.8,530.7,516.65,526.6,526.9,523.74,14080598,737451067710000.0,121550,7356946,0.5225,523.885088790958,528.1556287534892,495.83803354238813,,,0.0
BHARTIARTL,EQ,526.9,517.75,523.65,511.45,519.35,519.15,517.86,9328722,483101459395000.0,98532,4068188,0.4361,522.3067258606387,527.2076678320692,496.5780959696139,,,0.0
BHARTIARTL,EQ,519.15,510.0,512.0,491.05,495.65,496.25,500.25,15375756,769164922680000.0,194367,8768745,0.5703,513.6211505737592,523.9489659550093,496.5676802245468,,,0.0
BHARTIARTL,EQ,496.25,487.0,508.5,487.0,494.0,493.8,499.14,21007587,1048581489510000.0,181749,14354217,0.6833,507.0141003825062,520.775390591324,496.47981736027543,,,0.0
BHARTIARTL,EQ,493.8,478.5,481.5,459.2,466.0,464.95,470.46,14204414,668257615120000.0,187976,7187092,0.506,492.9927335883375,514.8990336869741,495.47887077740955,,,0.0
BHARTIARTL,EQ,464.95,453.8,509.05,420.0,489.8,491.85,479.37,23807651,1141274939250000.0,246728,10482202,0.4403,492.611822392225,512.472819614661,495.36366853050765,,,0.0
BHARTIARTL,EQ,491.85,472.25,492.95,456.15,461.0,464.8,472.89,14661576,693335655665000.0,294260,6448377,0.43979999999999997,483.34121492815007,507.45462807627564,494.3933933390629,,,0.0
BHARTIARTL,EQ,464.8,465.0,481.0,444.35,458.0,454.7,468.63,12396973,580962760050000.0,253082,6520338,0.526,473.7941432854334,501.9015093314045,493.1332856140133,,,0.0
BHARTIARTL,EQ,454.7,460.0,478.8,407.45,440.0,425.55,443.55,28815241,1278087587715000.0,328964,11891828,0.41270000000000007,457.7127621902889,493.8645083491514,490.98778448340965,,,0.0
BHARTIARTL,EQ,425.55,416.45,451.65,361.75,444.55,444.75,429.33,23574894,1012147787295000.1,258142,9894538,0.4197,453.39184146019267,488.6945601018723,489.51991830933315,444.75,,-44475.0
BHARTIARTL,EQ,444.75,445.0,472.0,436.65,461.6,462.65,455.05,19395922,882614394004999.9,207864,8881450,0.4579,456.4778943067951,485.95302745956997,488.6669050296718,,,0.0
BHARTIARTL,EQ,462.65,416.4,445.7,399.5,417.9,407.35,420.48,14632657,615271966490000.0,173536,9838199,0.6723,440.1019295378635,477.67902456908894,486.0854159811108,,,0.0
BHARTIARTL,EQ,407.35,410.9,437.85,400.15,411.55,404.05,413.22,12716346,525462947805000.0,180218,6544255,0.5146000000000001,428.08461969190904,469.92860093023745,483.48111706107557,,,0.0
BHARTIARTL,EQ,404.05,406.55,438.25,405.6,424.9,429.1,423.02,13833486,585188919795000.0,181657,6770339,0.4894,428.4230797946061,465.63085346389664,481.75473239247,,,0.0
BHARTIARTL,EQ,429.1,426.5,493.45,420.25,465.0,470.7,453.03,21891560,991755817979999.9,274612,12134100,0.5543,442.51538652973744,466.16444783611803,481.4037885069947,,,0.0
BHARTIARTL,EQ,470.7,470.7,474.8,437.5,450.0,448.95,451.99,16076582,726645309055000.0,260952,7815300,0.48610000000000003,444.66025768649166,464.35240069547405,480.3735095067727,,,0.0
BHARTIARTL,EQ,448.95,443.85,449.3,428.0,432.05,431.05,438.32,10022553,439307627355000.0,127381,5150650,0.5139,440.12350512432783,460.84688483279257,478.807683808145,,,0.0
BHARTIARTL,EQ,431.05,441.0,447.0,424.0,440.5,440.9,436.03,16745176,730136096335000.0,223507,9524020,0.5688000000000001,440.3823367495519,458.7472127451302,477.6042652745531,,,0.0
BHARTIARTL,EQ,440.9,440.0,440.0,412.4,422.0,421.35,425.72,9469124,403114976155000.0,194448,5113364,0.54,434.0382244997013,454.8106640351165,475.8184155832974,,,0.0
BHARTIARTL,EQ,421.35,432.0,432.0,415.6,424.1,423.95,423.52,14153710,599440926705000.0,232505,7174853,0.5069,430.6754829998009,451.56217308405155,474.1717992155736,,,0.0
BHARTIARTL,EQ,423.95,433.15,485.75,433.15,470.0,470.2,453.66,15267141,692609866655000.0,190667,6645024,0.4353,443.85032199986733,453.52404960151983,474.04571035158716,,,0.0
BHARTIARTL,EQ,470.2,474.35,491.1,453.0,463.05,461.65,468.52,13388084,627258497900000.0,239847,4450915,0.3325,449.7835479999116,454.3794128013598,473.6521957372511,,,0.0
BHARTIARTL,EQ,461.65,471.0,492.3,471.0,490.4,488.7,482.04,11742601,566036087745000.0,186264,4680810,0.3986,462.75569866660777,457.9921061906904,474.1299038090844,,488.7,48870.0
BHARTIARTL,EQ,488.7,491.0,520.9,491.0,510.5,512.2,507.25,23966611,1215696998540000.0,283043,7922714,0.3306,479.23713244440523,463.6982002758808,475.3384782913357,,,0.0
BHARTIARTL,EQ,512.2,533.95,535.95,505.05,510.5,510.5,522.5,25793155,1347703729225000.0,344427,13337516,0.5171,489.6580882962702,468.62470550999865,476.4547170757378,,,0.0
BHARTIARTL,EQ,510.5,500.0,513.0,497.35,500.0,500.45,505.76,17082242,863949058479999.9,184657,9178491,0.5373,493.2553921975135,471.9747365089462,477.21647208920643,,,0.0
BHARTIARTL,EQ,500.45,511.0,512.5,498.2,502.0,502.45,503.78,16127623,812479056425000.0,440849,8507005,0.5275,496.320261465009,475.18265898168875,478.01753646732686,,,0.0
BHARTIARTL,EQ,502.45,507.7,507.7,486.9,490.5,490.3,492.25,11473202,564770577365000.0,155424,5288740,0.461,494.3135076433394,476.7739580362478,478.4074559445546,,,0.0
BHARTIARTL,EQ,490.3,484.0,503.8,479.15,501.0,500.5,490.22,15491009,759395832800000.0,233080,6611317,0.4268,496.37567176222626,479.2714361376954,479.10880654948943,500.5,,-50050.0
BHARTIARTL,EQ,500.5,516.0,517.05,492.05,501.35,501.4,503.9,18107820,912448997100000.0,204900,6990076,0.386,498.0504478414842,481.60075864951693,479.81646348442627,,,0.0
BHARTIARTL,EQ,501.4,501.85,507.3,491.05,495.0,496.0,500.82,12532120,627637311040000.0,182979,6579408,0.525,497.3669652276561,483.11646826535724,480.3302265484127,,,0.0
BHARTIARTL,EQ,496.0,494.9,499.0,484.45,495.0,494.25,491.62,11937738,586879545260000.0,125815,5471099,0.4583,496.32797681843743,484.288418974267,480.7721241183044,,,0.0
BHARTIARTL,EQ,494.25,498.05,503.05,491.1,491.85,494.05,498.01,9888710,492468678400000.0,130921,5240993,0.53,495.5686512122917,485.315953819081,481.1936439875646,,,0.0
BHARTIARTL,EQ,494.05,497.45,497.45,484.1,486.9,485.65,490.23,11512936,564402052010000.0,147334,5140240,0.4465,492.2624341415278,485.35111657496725,481.335115607007,,,0.0
BHARTIARTL,EQ,485.65,490.95,498.4,487.05,493.0,496.0,492.48,8217929,404712993880000.0,121453,3156405,0.3841,493.5082894276852,486.47205167233915,481.80066749249886,,,0.0
BHARTIARTL,EQ,496.0,503.1,515.95,495.2,514.55,514.3,506.01,19799179,1001854281925000.0,248150,8725501,0.44070000000000004,500.43885961845683,489.4013093910403,482.83239233400684,,,0.0
BHARTIARTL,EQ,514.3,502.45,540.0,499.9,530.95,532.5,523.28,34019465,1780163192359999.8,366002,8511001,0.2502,511.1259064123046,493.9380136656676,484.40914178372094,,,0.0
BHARTIARTL,EQ,532.5,538.0,553.7,526.05,528.8,528.05,542.52,29936910,1624129433135000.0,328885,7853562,0.26230000000000003,516.7672709415365,497.5287490692815,485.794565854079,,,0.0
BHARTIARTL,EQ,528.05,531.75,551.45,530.05,546.0,546.0,542.14,25594404,1387583769435000.0,298656,7001299,0.2735,526.5115139610243,502.6309860093571,487.705849477759,,,0.0
BHARTIARTL,EQ,546.0,545.35,545.35,524.45,528.0,528.05,533.57,15532288,828753550380000.0,174542,5445044,0.3506,527.0243426406829,505.30667169258265,488.9866161610047,,,0.0
BHARTIARTL,EQ,528.05,540.0,545.8,528.3,529.65,530.05,538.24,13592563,731601009640000.0,178285,2883555,0.2121,528.0328950937886,507.9112325670476,490.2902156479569,,,0.0
BHARTIARTL,EQ,530.05,533.05,548.5,532.1,538.4,536.2,541.98,14223774,770900508790000.0,253367,4577347,0.32180000000000003,530.7552633958592,510.88899755998995,491.7476691194504,,,0.0
BHARTIARTL,EQ,536.2,533.0,564.0,530.5,559.9,559.85,549.56,22616586,1242916447315000.0,270556,4772570,0.21100000000000002,540.4535089305728,516.0427872905174,493.9096478775631,,,0.0
BHARTIARTL,EQ,559.85,568.4,569.75,549.3,554.0,555.95,556.28,21114162,1174531762845000.0,263220,7893431,0.3738,545.6190059537153,520.2435465230946,495.8791828655769,,,0.0
BHARTIARTL,EQ,555.95,551.1,562.5,535.1,541.45,539.85,546.99,13180895,720985065920000.0,151782,4700716,0.3566,543.6960039691435,522.3073837311898,497.2750818222253,,,0.0
BHARTIARTL,EQ,539.85,543.5,556.9,539.4,554.8,554.1,550.06,14486155,796818628370000.0,202097,3601252,0.2486,547.1640026460957,525.6539749173803,499.0790474786626,,,0.0
BHARTIARTL,EQ,554.1,556.9,559.0,535.2,540.2,538.05,548.01,21586051,1182926922080000.0,319214,6745077,0.3125,544.1260017640639,526.9588196629192,500.31622057457804,,,0.0
BHARTIARTL,EQ,538.05,558.5,603.5,557.0,596.2,598.8,583.58,71909586,4196528308069999.5,716020,13852628,0.19260000000000002,562.3506678427093,534.5210491720856,503.44268976268665,,,0.0
BHARTIARTL,EQ,598.8,605.0,612.0,588.6,594.9,594.05,598.16,35744408,2138102553650000.0,372386,7379615,0.2065,572.9171118951396,540.7872545223923,506.31911230990295,,,0.0
BHARTIARTL,EQ,594.05,590.5,604.5,585.4,594.55,594.55,595.2,20292652,1207815766655000.0,222010,4897160,0.2413,580.1280745967597,546.4464908884563,509.12009287149334,,,0.0
BHARTIARTL,EQ,594.55,597.0,597.4,587.0,592.95,593.2,592.03,11416299,675881464870000.0,170702,3254632,0.2851,584.4853830645065,551.3679129001978,511.7892962723983,,,0.0
BHARTIARTL,EQ,593.2,572.0,576.45,557.55,557.95,559.25,569.02,76497320,4352847774450000.0,511034,33728663,0.44090000000000007,576.0735887096711,552.1976062791243,513.2959852796238,,,0.0
BHARTIARTL,EQ,559.25,561.0,565.55,553.85,562.05,563.1,560.54,22528009,1262774600215000.0,314757,9050555,0.4017,571.7490591397807,553.3452266707955,514.8770651120167,,,0.0
BHARTIARTL,EQ,563.1,564.65,568.0,556.0,561.35,562.75,561.49,16270436,913573005354999.9,204218,5874447,0.3611,568.7493727598538,554.3352028107117,516.3968408227463,,,0.0
BHARTIARTL,EQ,562.75,558.0,564.0,543.8,549.9,552.6,551.95,54189241,2990951272860000.0,457048,33911226,0.6258,563.3662485065693,554.1525498832684,517.546147463294,,,0.0
BHARTIARTL,EQ,552.6,559.0,561.65,550.15,559.7,559.05,556.06,39288299,2184669019184999.8,372569,20098476,0.5115999999999999,561.9274990043796,554.6680709481875,518.8637300835069,,,0.0
BHARTIARTL,EQ,559.05,563.0,572.3,556.1,559.0,558.1,564.42,31973639,1804647631590000.2,330914,15685185,0.49060000000000004,560.6516660029198,555.029326637852,520.1093259538717,,,0.0
BHARTIARTL,EQ,558.1,568.0,568.3,549.25,552.3,551.65,554.6,29235064,1621378921975000.0,290602,15784518,0.5399,557.6511106686132,554.673608044394,521.1106171934314,,,0.0
BHARTIARTL,EQ,551.65,552.3,585.4,549.55,583.25,572.45,562.23,29454952,1656056904700000.0,332024,12485192,0.4239,562.5840737790755,556.5448071976157,522.7404388698304,,,0.0
BHARTIARTL,EQ,572.45,584.0,590.0,567.45,581.3,584.35,578.59,47874414,2769975105335000.0,533999,15509385,0.324,569.8393825193838,559.4716695978667,524.6962979533279,,,0.0
BHARTIARTL,EQ,584.35,588.0,593.7,579.2,583.6,585.15,585.99,20430645,1197215014470000.0,243689,7805284,0.38200000000000006,574.9429216795892,562.1746517454598,526.6154630976666,,,0.0
BHARTIARTL,EQ,585.15,580.0,591.65,565.7,566.55,567.8,579.69,14939279,866015304600000.0,183800,5352095,0.3583,572.5619477863928,562.7667936669903,527.9229087136138,,,0.0
BHARTIARTL,EQ,567.8,571.0,576.0,563.05,567.45,567.1,569.49,19130490,1089463693185000.0,226255,7386137,0.3861,570.7412985242619,563.2229206494123,529.1666258973086,,,0.0
BHARTIARTL,EQ,567.1,570.0,573.8,546.7,551.5,551.85,562.46,27293431,1535155888840000.0,286354,7758609,0.2843,564.4441990161746,562.0257711073689,529.8867330116797,,,0.0
BHARTIARTL,EQ,551.85,540.0,562.0,540.0,559.5,560.1,555.3,18870757,1047898524275000.0,235264,6242846,0.3308,562.9961326774497,561.8230583592248,530.8458843446422,,,0.0
BHARTIARTL,EQ,560.1,556.0,563.75,549.0,549.9,550.7,554.7,13584908,753550202300000.0,188090,6596985,0.48560000000000003,558.8974217849666,560.6522101108853,531.4761737305266,,550.7,55070.00000000001
BHARTIARTL,EQ,550.7,558.0,559.3,537.0,543.65,544.9,548.51,19072659,1046162091485000.0,178532,10186425,0.5341,554.231614523311,558.9940827307921,531.9023269454306,,,0.0
BHARTIARTL,EQ,544.9,546.85,565.5,541.0,563.5,563.45,557.38,20531433,1144378142550000.0,232907,8222010,0.40049999999999997,557.3044096822074,559.4631266538667,532.9038403757344,,,0.0
BHARTIARTL,EQ,563.45,564.25,572.9,558.2,560.95,560.9,565.11,19329827,1092348425904999.9,216980,6106187,0.3159,558.5029397881383,559.6143764797754,533.7926073479333,,,0.0
BHARTIARTL,EQ,560.9,561.9,578.2,561.0,575.0,572.5,570.61,41152446,2348202859785000.0,179777,21100700,0.5127,563.1686265254256,560.970757902957,535.0214134638719,572.5,,-57250.0
BHARTIARTL,EQ,572.5,575.8,588.0,570.4,580.0,581.05,579.25,12715786,736560258095000.0,149541,3782300,0.2974,569.1290843502837,563.0843623342247,536.4826384332728,,,0.0
BHARTIARTL,EQ,581.05,581.05,584.6,574.35,577.4,578.8,579.52,9762436,565752364970000.0,122614,2187967,0.4437,572.3527229001892,564.7386399832537,537.8260467369784,,,0.0
BHARTIARTL,EQ,578.8,581.0,582.0,555.0,558.55,557.35,566.95,12387454,702303221650000.0,166998,5953782,0.4806,567.3518152667929,563.9608884060691,538.4458547770743,,,0.0
BHARTIARTL,EQ,557.35,553.9,563.7,550.0,557.0,559.0,556.49,15589317,867532693800000.0,187766,7025257,0.45060000000000006,564.5678768445287,563.4386896264829,539.0983673238337,,,0.0
BHARTIARTL,EQ,559.0,560.0,566.4,557.15,560.0,560.4,561.77,11109042,624067578170000.0,198037,6332052,0.5700000000000001,563.1785845630192,563.1188275605373,539.7746096310136,,,0.0
BHARTIARTL,EQ,560.4,558.9,568.95,551.2,567.0,567.1,561.56,12920745,725583416760000.0,133805,6233452,0.48240000000000005,564.4857230420129,563.5378983436386,540.6420823411402,,,0.0
BHARTIARTL,EQ,567.1,572.0,577.0,557.4,560.25,559.85,567.8,12939125,734677507275000.0,182638,5374039,0.4153,562.9404820280085,563.1496985179924,541.2518575049135,,,0.0
BHARTIARTL,EQ,559.85,575.0,575.0,558.3,560.2,560.15,564.21,13639649,769569021465000.0,143075,3882463,0.2846,562.0103213520057,562.8339407792564,541.8517985365035,,,0.0
BHARTIARTL,EQ,560.15,564.8,567.0,557.6,558.55,558.45,560.67,13542472,759291577015000.0,173615,7669556,0.5663,560.8235475680038,562.3724733288084,542.3787255670907,,,0.0
BHARTIARTL,EQ,558.45,561.8,583.45,560.6,581.25,581.45,574.93,20620014,1185499735480000.0,210802,5306467,0.25730000000000003,567.6990317120026,564.3806340310391,543.6190834855958,,,0.0
BHARTIARTL,EQ,581.45,587.6,589.3,575.05,575.9,576.6,581.41,15818188,919679697875000.0,215898,5369565,0.3395,570.666021141335,565.6668830804034,544.6660967082753,,,0.0
BHARTIARTL,EQ,576.6,579.0,582.6,566.05,567.2,567.15,573.16,12524549,717856734900000.0,210152,6074198,0.485,569.4940140942234,565.8230006508873,545.3798714159491,,,0.0
BHARTIARTL,EQ,567.15,572.0,574.0,559.0,561.6,561.3,566.6,9404763,532870938545000.0,143707,3628788,0.3858,566.7626760628157,565.3468953192149,545.8852723233792,,,0.0
BHARTIARTL,EQ,561.3,564.0,570.25,560.3,570.15,568.65,565.02,8452964,477606735360000.06,117186,3198262,0.37840000000000007,567.3917840418771,565.6945905487712,546.6079620908911,,,0.0
BHARTIARTL,EQ,568.65,569.1,579.0,565.65,574.7,574.7,573.33,13284057,761611543495000.0,161547,3842326,0.2892,569.8278560279182,566.6425283857426,547.4997728181644,,,0.0
BHARTIARTL,EQ,574.7,574.5,589.0,570.0,586.6,586.8,580.46,16353967,949276991560000.0,178405,4332436,0.26489999999999997,575.4852373519454,568.7643675030329,548.7473990779051,,,0.0
BHARTIARTL,EQ,586.8,584.5,596.8,578.55,588.4,589.35,589.99,32329098,1907380796305000.0,323198,5595620,0.1731,580.1068249012969,570.9312761869242,550.0363705357495,,,0.0
BHARTIARTL,EQ,589.35,588.95,588.95,559.65,568.0,563.6,574.9,19693277,1132174383080000.0,219772,6338707,0.32189999999999996,574.6045499341981,570.1595629040901,550.4669619473129,,,0.0
BHARTIARTL,EQ,563.6,565.9,566.2,553.3,562.5,562.75,561.59,11316438,635520028695000.0,124174,3604278,0.3185,570.6530332894654,569.3796089141858,550.8568996632713,,,0.0
BHARTIARTL,EQ,562.75,563.1,573.9,561.75,570.3,566.75,568.71,11964954,680460513495000.0,162226,5036829,0.42100000000000004,569.352022192977,569.1028079758505,551.361442531104,,,0.0
BHARTIARTL,EQ,566.75,571.0,582.5,567.6,578.25,575.75,573.7,9610173,551336603380000.0,118401,2597723,0.27030000000000004,571.4846814619847,569.8025123994452,552.1356824507516,,,0.0
BHARTIARTL,EQ,575.75,580.0,583.8,566.35,568.1,567.75,572.11,11784668,674216978030000.0,151772,5078449,0.43090000000000006,570.2397876413231,569.5864584626614,552.6313750713626,,,0.0
BHARTIARTL,EQ,567.75,568.0,575.5,562.8,569.8,569.15,569.61,10831170,616954843980000.0,125149,2553070,0.23570000000000002,569.8765250942154,569.5405154665918,553.155775862748,,,0.0
BHARTIARTL,EQ,569.15,570.0,575.75,564.0,567.6,567.2,569.61,9539899,543397498595000.0,103214,3975848,0.4168,568.9843500628103,569.2941454174769,553.6016242480576,,,0.0
BHARTIARTL,EQ,567.2,565.0,567.4,555.4,559.8,559.45,561.42,9777107,548906499980000.0,139162,4018788,0.41100000000000003,565.806233375207,568.2579195840583,553.7872869703415,,,0.0
BHARTIARTL,EQ,559.45,558.2,563.75,544.15,558.5,559.5,555.64,10695118,594265850695000.0,120009,3017665,0.2822,563.7041555834713,567.3360333120522,553.968642939537,,,0.0
BHARTIARTL,EQ,559.5,558.5,574.25,555.3,564.6,564.6,565.87,13948427,789297531025000.0,152581,5384126,0.386,564.0027703889809,567.0480298055204,554.3061463382818,,,0.0
BHARTIARTL,EQ,564.6,565.25,569.15,560.25,566.5,566.2,564.78,9796100,553268252625000.0,114197,3099152,0.3164,564.7351802593207,566.9587635102025,554.6837289942093,,,0.0
BHARTIARTL,EQ,566.2,576.0,580.45,543.05,550.3,552.7,561.77,44491235,2499387653335000.0,350941,15258415,0.34299999999999997,560.7234535062139,565.4578410354443,554.6207534705836,,,0.0
BHARTIARTL,EQ,552.7,550.9,559.3,546.3,555.1,554.85,555.24,13661601,758546656060000.0,149948,5625127,0.4117,558.7656356708093,564.341226189608,554.6280311381842,,,0.0
BHARTIARTL,EQ,554.85,554.5,556.5,546.4,548.1,547.35,550.56,9219748,507599787350000.0,106837,4456165,0.4833,554.9604237805395,562.5526760643861,554.3969825306227,,,0.0
BHARTIARTL,EQ,547.35,548.0,553.35,545.85,548.6,549.0,549.45,11813422,649085471705000.0,148044,5708086,0.4832,552.973615853693,561.1260785839245,554.2256497518728,,,0.0
BHARTIARTL,EQ,549.0,552.0,560.5,546.55,559.75,558.95,554.1,12682481,702735918075000.0,164740,4324903,0.341,554.965743902462,560.8970176803535,554.3756291248292,,,0.0
BHARTIARTL,EQ,558.95,561.7,561.7,552.65,555.0,555.3,556.42,10425489,580096694360000.0,124449,4678267,0.4487,555.0771626016414,560.3078579245268,554.4049742319773,,,0.0
BHARTIARTL,EQ,555.3,556.0,563.4,552.05,560.0,560.8,558.46,7210904,402700214705000.0,90979,2332620,0.3235,556.9847750677609,560.3596623535241,554.6079909230257,,,0.0
BHARTIARTL,EQ,560.8,564.3,565.0,554.8,559.8,558.85,559.91,9417841,527309725289999.94,108155,3970787,0.4216,557.6065167118406,560.2007505268373,554.7426578778503,,,0.0
BHARTIARTL,EQ,558.85,558.0,560.5,550.2,551.25,551.1,553.84,8137948,450711621370000.0,117782,3694160,0.4539,555.4376778078938,559.2427767871702,554.6270179452201,,,0.0
BHARTIARTL,EQ,551.1,550.0,561.25,545.35,547.3,547.7,554.02,12381746,685971336110000.0,109997,4323293,0.3492,552.8584518719292,558.0277476516786,554.4071126136259,,,0.0
BHARTIARTL,EQ,547.7,534.0,548.3,524.25,536.5,535.35,537.8,36774554,1977736325350000.0,378060,10156940,0.2762,547.0223012479528,555.640616319923,553.802124911606,,,0.0
BHARTIARTL,EQ,535.35,542.85,542.85,525.0,529.95,528.6,533.59,18209193,971623631935000.0,205127,7248105,0.39799999999999996,540.8815341653019,552.7942356546679,553.0020574540947,,,0.0
BHARTIARTL,EQ,528.6,530.55,532.5,518.1,520.85,521.4,523.23,19014347,994888555254999.9,211145,6393700,0.33630000000000004,534.3876894435347,549.489579269966,551.9988175349172,,,0.0
BHARTIARTL,EQ,521.4,522.05,529.1,520.15,527.85,526.3,524.33,13517889,708786048595000.0,162875,4610638,0.3411,531.6917929623564,547.0485709257591,551.1829820576182,,,0.0
BHARTIARTL,EQ,526.3,529.0,539.9,527.1,536.0,535.85,533.14,17075491,910364388990000.0,162156,6909210,0.4046,533.0778619749044,545.8697739862055,550.6962207224557,,,0.0
BHARTIARTL,EQ,535.85,531.0,533.6,522.7,526.0,525.55,527.19,13440102,708551855365000.0,117408,5901272,0.4391,530.5685746499363,543.7308504087101,549.897928001108,,,0.0
BHARTIARTL,EQ,525.55,529.8,529.8,516.0,519.0,520.25,521.89,21835588,1139585383805000.0,205334,8336609,0.38180000000000003,527.1290497666242,541.2591819446354,548.9567239375807,,,0.0
BHARTIARTL,EQ,520.25,517.9,532.4,508.2,531.0,526.9,517.35,29166922,1508952043925000.0,235265,10585579,0.3629,527.0526998444161,539.747689108358,548.2565104792448,,,0.0
BHARTIARTL,EQ,526.9,534.5,535.65,526.0,528.65,528.65,529.75,19516042,1033864907285000.0,180901,9422842,0.4828,527.5851332296107,538.5795113074782,547.6340815751417,,,0.0
BHARTIARTL,EQ,528.65,528.4,528.4,512.0,513.5,514.5,516.39,25906518,1337798140395000.0,236897,11768458,0.4543,523.2234221530739,536.044825906691,546.5822059695818,,,0.0
BHARTIARTL,EQ,514.5,514.4,518.5,508.0,512.5,511.15,512.97,21871778,1121959385235000.0,166733,8932803,0.40840000000000004,519.1989481020494,533.424317916513,545.4573740340395,,,0.0
BHARTIARTL,EQ,511.15,512.1,529.55,512.1,522.5,523.45,523.32,21808591,1141288280875000.0,231362,7563579,0.3468,520.6159654013663,532.3743897147748,544.7587272393081,,,0.0
BHARTIARTL,EQ,523.45,518.5,522.3,508.55,512.45,513.1,513.53,186856499,9595640729625000.0,506006,122919948,0.6578,518.110643600911,530.3455065869038,543.75368827933,,,0.0
BHARTIARTL,EQ,513.1,517.5,555.45,514.2,549.5,546.25,539.51,74337280,4010583821680000.5,573200,16430348,0.22100000000000003,527.490429067274,532.0196637882823,543.8329362704625,,,0.0
BHARTIARTL,EQ,546.25,550.0,559.0,545.1,550.45,550.55,551.97,35023081,1933182744615000.2,298159,11171665,0.319,535.176952711516,533.9702254947789,544.0461763888604,,,0.0
BHARTIARTL,EQ,550.55,550.55,552.9,535.65,539.6,538.0,542.19,24622381,1335002933635000.0,211388,11018488,0.4475,536.117968474344,534.3944122848021,543.8542342812775,,,0.0
BHARTIARTL,EQ,538.0,531.5,538.0,519.5,523.65,523.15,529.21,28083439,1486202735980000.0,181825,15664347,0.5578000000000001,531.7953123162295,533.2107899390335,543.1969570025068,,,0.0
BHARTIARTL,EQ,523.15,525.0,528.0,510.3,515.0,515.45,516.98,16147428,834788661645000.0,192361,5897661,0.3652,526.3468748774864,531.3412331033458,542.3161012246495,,,0.0
BHARTIARTL,EQ,515.45,516.0,516.85,494.0,495.9,498.1,506.16,33123745,1676583325205000.0,275453,15052714,0.45439999999999997,516.9312499183243,527.8421559345725,540.912415471486,,,0.0
BHARTIARTL,EQ,498.1,493.25,506.65,491.1,503.75,504.25,500.29,31478272,1574824156010000.0,198922,14935539,0.47450000000000003,512.7041666122162,525.3587710993544,539.748529266042,,,0.0
BHARTIARTL,EQ,504.25,508.0,508.0,491.2,498.2,497.35,500.84,21005767,1052062516840000.0,251922,8923960,0.42479999999999996,507.5861110748109,522.4104794046855,538.4025442099772,,,0.0
BHARTIARTL,EQ,497.35,499.3,502.45,488.55,491.5,491.65,494.01,15597700,770539390970000.0,301695,5941340,0.3809,502.27407404987395,519.1725342041923,536.9183364572796,,,0.0
BHARTIARTL,EQ,491.65,496.0,497.25,468.3,473.0,474.1,479.62,52056004,2496696980880000.0,589731,22336706,0.4291,492.8827160332494,514.4280569195405,534.9241035538739,,,0.0
BHARTIARTL,EQ,474.1,475.15,487.65,470.05,485.05,485.55,479.95,30857464,1481015292790000.0,286885,11337910,0.3674,490.4384773554996,511.3882614543257,533.3566716950207,,,0.0
BHARTIARTL,EQ,485.55,487.0,490.7,480.55,481.55,481.75,484.56,13133556,636403028530000.0,166056,4611581,0.3511,487.54231823699973,508.2684444591335,531.7183646570836,,,0.0
BHARTIARTL,EQ,481.75,480.0,482.35,474.0,479.6,479.0,477.99,13497203,645156495355000.0,167290,4931251,0.3654,484.6948788246665,505.18755556869843,530.0447657790809,,,0.0
BHARTIARTL,EQ,479.0,483.0,497.65,475.3,496.85,494.55,491.26,54801702,2692175033175000.0,246800,29937207,0.5463,487.9799192164444,504.06781287725653,528.9179478178403,,,0.0
BHARTIARTL,EQ,494.55,496.0,496.0,461.25,467.55,467.75,476.35,22737775,1083117403910000.0,217444,7776184,0.342,481.2366128109629,500.2448852059664,526.9761082045756,,,0.0
BHARTIARTL,EQ,467.75,468.5,478.5,461.0,471.25,470.95,471.5,18600835,877025440065000.0,230512,5982788,0.3216,477.80774187397526,497.16121307902256,525.1975015949065,,,0.0
BHARTIARTL,EQ,470.95,467.0,467.0,423.9,432.5,433.8,440.92,85211349,3757101134925000.0,646407,35478570,0.4164,463.1384945826502,490.49161170228336,522.2959936077666,,,0.0
